sk_movie_review_id,sk_movie_id,nome,nota,comentario
b4d1c9b6385a16969022290c1b0e3f004172257de571273282a68856d13e87aa,bfa87e52f608fb8968a67fc3ed0cca7c4d592e4e01d21cfce3b6a5ea467ec198,Eduardo Silva,6.6,"Filme ok, nada de especial."
0812e79c8f56e089e8511616301a026b0ef00513d75093fa6437bdf9d34eeeaa,65796cbff50ca00efb6ce01a95a172b0fcbc97c946f2ae1dcd5aedf6fbced79c,Bianca Rodrigues,2.3,"Que filme ruim, não assistam."
f3ca8a33268317a724d452b9294c841466f6a76ea166cb495b7b7f6924510191,d7a1279ba9f36507e0e4410fd0a05a7bfc3c676122c180f3a066a3a3be690dcc,Larissa Ribeiro,1.3,Não recomendo de jeito nenhum.
81728c96234fcd514035b1d579303c57fbbef66548b04649f6a3e7133278cd91,80965109a4e8b2232fcf8d2f811c0235b1887660e4b7b707c3ec4212a62b323e,Claudia Lopes,3.1,Deixou a desejar em vários aspectos.
e52646d61405fecdf7ffbb955331dd418ab397f0523e6b1c1dd85649880d1627,c178eb5c0b7a8dfefac46d63a495b594d46a497dc2be0770ab9f9312b12794dc,Carolina Ribeiro,7.7,"Gostei bastante, recomendo."
807ddbb0977a2feb9443939f6222d8f15ba2b8aea843c2ed046a4f32394dcffd,5a55d9b1b6fef58eae4c098f532f228458e982cfcfa710a9e46784dc2f0112fb,Lucas Oliveira,5.5,"Aceitável, mas esperava mais."
97229ba10cffafce307f2ddabb49457b4ee973c11d9045c01124d147c8cd4cb3,715bb161fd1ef45852fc5cf81f667165478eb5bd3a653f5b52db6c1ac8f1ff8c,Henrique Pinto,2.8,Horrível! Perda de tempo.
f185237034cb0b78a7900026a51e1edab8edad65f0cfff6e76283a821360dabe,dd78e8603d4f2f0152fa10007d747a01eb619cf4f6b646fea4f7b9a33f3115f9,Gabriel Monteiro,2.5,"Terrível, um dos piores que já vi."
da8a7171f4902afa4c7c8be1dc9a6d847e85eb4dfe5aab44a74341a41d54a4a1,5293038ebe03d9716d6c7b70fba8a652c882d36866610d64f841b20d53d76108,Ana Monteiro,0.0,Não recomendo de jeito nenhum.
5cc928ec81aed4780a73089db38e4d32c7fcb09c771f1c38e6926f867a363689,89c41742662674ab9c6d63887d7ce3b803ec79638773022ab2074f38f0736942,Daniela Dias,5.5,"Aceitável, mas esperava mais."
91474804b5ac2558b090b8d708a30c3ce771838c76978d9e8478d81b222b8afe,ccfe6fc5901c73a2009bcf8d6cca8db30d3bc63938b041affc7c84e51283204a,Maria Carvalho,0.6,Não recomendo de jeito nenhum.
4dd62654fd749594f7327cde244685c7fbbba96264efb4b2cf0c274187fda949,a1e34819b37a2bfc89482e41cfd490bcefda9aedf4ab20293ab7e6a3d4538ffd,Lucas Almeida,2.8,"Que filme ruim, não assistam."
b039720e5d62ca3a166b0ee3219dec82479f405e341a97b4cc1670207c9acbfb,fa8e4957c9432517e55035874a6370faf215df5cb1cd6a55bb7d58b670c90bba,Natália Fernandes,1.5,Não recomendo de jeito nenhum.
3b5882ebea9e675151d6df0d4fee32097ad1db1a9f6ef9be3fcf5cc200bb6ff5,939c6aa58179b97240e16f65ca6a2b3913786d21dfb7da8731bdcd3293ef213f,Pedro Ribeiro,8.9,"Obra-prima do cinema, simplesmente espetacular."
41c8897ca2dab753a564ac8eed4683c06f44d2e10105cae8a9e972f72ac3da36,9e42f91fc1ee579c43cb1a2b03533267f0b267311fe73b8b05ea3ad99e865f35,Aline Reis,4.8,"Decepcionante, esperava muito mais."
4a97eb5d55f1ed9d0bbc537de0b2a220ac97b78f377cce99410d17eca583294a,942886fe7678614ae616735fe3c33c1bc61ff69c7e9c11566094429c2a589935,Aline Lima,3.9,"Decepcionante, esperava muito mais."
4a414a68f8a4009bb5e965a6a27773e3ecd355d2b61b761d28fa9d07fa575f92,7775b9d6a4f511c2f6ed00b79c9d3760bf28c46cf2c4afedc494c76f2fec6060,Aline Teixeira,0.5,"Que filme ruim, não assistam."
0514cd24c0774884a07f8210cc4ee1c751665048a1ad088ce5523e46f7ca3786,bf1f26fb4f5ff2dbd6e91b9087c7aedb645fe8775ec2be1b27368175d2d1c7ec,Adriana Fernandes,9.5,"Adorei cada minuto, uma experiência inesquecível."
091a735b7329ecf9b9b10e99bcaf7242e08d3cb16290d73154550e1628b694ca,c5ca291265713aa0de012c2be70dde8ff5e3a1173661c44cce07e91589de62ac,Mariana Carvalho,2.7,Péssimo em todos os sentidos.
3f4cffbec6aff5abbca55b3f22c15986b86758799524ba0f9447c8ac9ced4521,ead4d18b6568b4c2f817b33b461a37a3b3bb77d16eb7b406e9a1ce6d8be2de12,Luciana Freitas,0.6,Péssimo em todos os sentidos.
f6129f35fad0496a405fc121d61403a9d92096c67bc146d091f01941b92e3e58,1e240234ee9a8151aedc2552743190422d91c62d384fb57f13c2bf2cbf5d7a45,Renata Ferreira,0.3,Não recomendo de jeito nenhum.
59db7cd85d407799f325d141ac87cab668990d90ec190bd0d7e2c1a149832512,73f1893b83fc064c0fa8664d9fdb5a54eec405728ecd2633c8e429cf2e749926,Carlos Cavalcanti,6.3,"Mediano, tem seus momentos mas nada demais."
d9489ebc1909c8aa708b70c5192a9430ce7496d2ce1ca1375d0081714cdafdcf,5bf497d1784b68c4515884960297d90d56a6c196e16bd858b06a42fdc28f3480,Patrícia Silva,7.9,"Gostei bastante, recomendo."
1086f6fd21cc107cc9cfc8fe8a2c6e1763ac7b85f946db8d56071cd308f8211d,c594899c3406f6e708041a697d865c0315fb7365bdc81883d6dbdf375740e4fd,Matheus Araújo,5.0,"Aceitável, mas esperava mais."
9b0e651a6ad6705c0e7131c08e06997054653feb7b6c2d613154ea8f23512487,38dbda56d2fdcc3a2ad0f2ae25d5e27aee84484939f9f19bcd5b6929ed70325c,Tatiana Freitas,4.6,"Não gostei, história confusa."
9c6bef9a4f7a7ab285c95d07645877b4f3b1ac7ed639812c9112333177bafa4c,c89216d40836959322c2b4c38241d07b81ea264b30d19634072f6813af49231c,Mariana Ribeiro,0.1,Não recomendo de jeito nenhum.
eaa63f2c28cf7ba95f409fa865bbb4da4763d4d774e1e6679f8e47b7f0fa8eb1,c53ad3539c6f47ad638b62967fcf7b01ff381b990d5136a78200ebf0a82e6009,Roberto Martins,1.0,"Que filme ruim, não assistam."
4ddf9b0c6706b7c7f3245a614046a1ea34935df8bec058055f7dfdd98b75eb58,36ab7976d10ab2eb44d7e6d0938ad0e1cfee5f1ac32dde3fffe6e6fb5cd83b29,Thiago Mendes,9.3,Excepcional! História envolvente e atuações impecáveis.
809f08a15214ea54a1777f17c5f7919c566e54885cb41f0c64748f769a2519e1,206093a6c5f874a6f64938bbfff777e2910dad492d88fb92f9e7424c3c0ace37,Natália Almeida,9.8,Perfeito! Um dos melhores filmes que já vi.
d0051730a28853f198119b6a996adfcc34191c4a5ad90c9add0e16fc282f3786,8d06bddf31ed0f08d73017e85278c7a1b36a859eac5817e4f69ff385e7b5e57d,Larissa Gomes,2.0,Péssimo em todos os sentidos.
bbab747659d647a10d78682c56fccd4c57a57d8974922935d652e536435f0ab9,64bc5b7292a9db4de7822757601f2a9ca4211b6a16224c41c2ce7f3063a9792d,Vinícius Alves,4.0,Deixou a desejar em vários aspectos.
f0ece1c7ab679ab351e73c49c370175a29a6940498d44b0ff1fe9b148f2eb25f,0fa6b9afc11d16b786701e40aeefe8b8176c2858fbc9a8efcb171d9053b71462,Roberto Ferreira,8.0,Legal! Uma boa opção para o fim de semana.
0b24dedf56c2f3b5f74cac799d1a52f0341ff9581553008d2d8b0596799a1e92,5b082e804686ecbefbf002cdfa78bcec8eed2074f736ec09d0e6922ea081b305,Rafael Cardoso,4.7,Deixou a desejar em vários aspectos.
609986c91787a1d64bdaa6b8d94f7738b81490fda05f128c59f8f366efa7d722,7c572a10ca7838e18226e82c622c31485eea93e78532241765e1c074ec58a584,Marcelo Rodrigues,0.9,Péssimo em todos os sentidos.
e358b23ca2f2f0c432b1d58dafb36fca663c4ac43dc3f18307ea192ef168cf36,c4584484342160408a6ca3af19a23167c8d1b5b5ccba1f3476123dfb1dfb0e45,Leandro Moreira,1.0,"Que filme ruim, não assistam."
dc5c41d7a925047873244725c706a06ac66ad610031532551e708bdb733d0794,db79ba98ee1982bb3e29844fba108f64ed24a4c2ad7d677417cefde76d79a977,Carlos Castro,6.4,Assisti até o final mas não me marcou.
a24d716b1f321872394768361226fbdc11f0c1be0017e9c65ec0884855205cdb,dd73ec86f075ed3313cf8bdaeb031035d90c9c090457a413fba1e2375f769579,Henrique Costa,7.5,"Gostei bastante, recomendo."
f50c805b1131a5ee179c6b3bf2771b02557f80b3e44d5bf6902fe688c7e7efee,ad2f0c7772e4bd6a94cc1707069d548beca902013ee2c8aa01c81e18f01d79e4,Carlos Almeida,9.7,Perfeito! Um dos melhores filmes que já vi.
f1a040c11efaeb0d9516791060ee4f426431bb5adb2886dfd56c13b8d9cdb7a9,5bc9fed2a63caa73f4b595f8af89458d6bdd05f4706106e82bb7422029f93fe4,Lucas Almeida,4.7,Deixou a desejar em vários aspectos.
66b5a7151f36adb0ce3be4bd830183b8eb32d079b953ccdf3f7b782316493c00,b339862cea4804fcd6886fe9aa391c9648c5c2f55b7ce827e94fe21a9d4879ed,Aline Teixeira,5.4,"Filme ok, nada de especial."
ebea0f25f81b4b030bbdee549297c7ef155bb0289b9a5fd5b48df65ce77d2aba,85a89913e13e235e3c7695acb56356f385c85fbf930b7ba2e0491fdb3333c938,Patrícia Rodrigues,9.5,Filme incrível! Recomendo muito!
e92a9bf6cc8c207e0bff46b147a96d198a7d63c9f56b8afa467704acae4d23a1,4aa6bf8922fa195587d5982f0544180e99020c86d30c1d781deab149a25dc2fc,Beatriz Freitas,6.5,Assisti até o final mas não me marcou.
c0cfc2f71ef046dffe39ac7cc8ff570708a8460d4e4a994786f68613743d4db1,ddca0266c2e35fbcec95a7dbaa32afce510bdf087343027de20718286e6ef61e,Marcio Ribeiro,6.1,"Mediano, tem seus momentos mas nada demais."
8afc7c121d990956dd8c55151814c781d46e7a8ef8bd409b481ac978448831b4,f6b9fde586a55f717e02040dfba7b188f53c710e04baeb31d36361a739eea777,Alexandre Correia,5.5,"Poderia ser melhor, mas não é ruim."
7e614276ed749dbc99bb296e56ae823b0b9ed2c5dc1ffa92ae54418b4a8cbb3d,b9cad3fb2eb10b0342aefb943e59d1ce962aa7a5ebaf3992ab9595ae0f577c5b,Claudia Martins,9.2,Excepcional! História envolvente e atuações impecáveis.
2fddf786d5832bac0378ba85f8e3f6280faee36bbee2dccc46ce24596dcbea1c,6d8776c3d00a42deb7c9dc80d859de0e61418ef72fab0276a4b725821a169495,Ricardo Lopes,1.4,Não recomendo de jeito nenhum.
a711510a53b3a3c0dc1c4ea94190bd6d73796384cc7b54d495ee8926765a436b,d95e221fa8b3ba3877d80719c896fb3e313ac5f91304207dc642ecf5d2146165,Beatriz Lima,4.5,"Fraco, não recomendo."
255790a25eb8073e42f2d868b458cb6ddc77d7dae6aed4e63228412931c0f23e,29f5f49a66134cf701995a0c6ccad9b0e20289adeff685c8bd6ed89c0b3a4473,Beatriz Lima,3.2,"Decepcionante, esperava muito mais."
2aa15063d35bb655055860cfcad809550ee0e20f40c8c09c554f8ce3bd8cc3e4,b1c3c5495f96b126758351b75e73fbeb84a1df986c559008c445927b25f2f128,Mariana Correia,6.8,"Mediano, tem seus momentos mas nada demais."
ea9aca80e71db0e47a09a9d307d60e89170b600bc03167dbd8c9f4900fb85daa,6909442d1a9580a84ade55d0ba3f267e57a6aecfa250c25e41c734abd614ae0c,Juliana Ferreira,4.2,"Ruim, não vale o tempo investido."
0b022ba6e158353d32597ed1ebb37023b4ae07008f8415b13cd241f31fb91bed,d535dcabc7a9d506972beea26c77127b1d89aaa05652f6a3ac9f7928c4f935f0,Carlos Reis,5.9,"Mediano, tem seus momentos mas nada demais."
701e62c9c1e1df9def87e58ffcfbe0bbc55571b4c008be39714b103de996f7aa,278faf86bc734802fd178d1c7ba0ed460fcb53dd8498b5ebcaf69a4b53e9e0dc,Larissa Ribeiro,7.6,Legal! Uma boa opção para o fim de semana.
ddbf432faa6e796eee6f593ad9b7a025a575b211d218438ebf6d7332cc056c93,7f4710f53537403797bb621352e23cb51c772782ef21f34c4c6b234b8a47f9a3,Vanessa Souza,7.8,Legal! Uma boa opção para o fim de semana.
8b723ea1ed3d47f50c6ad11c9dbed73a1a67d451fe6a56f59ab2fc896e2fb1cb,096078a0ed2332ce6b11bf401264ee12a7bf410850b259d583bcd95a68eb0536,Ana Monteiro,8.7,Perfeito! Um dos melhores filmes que já vi.
c164108b54de46bf9dc49443284639957716edf1dc0b70347147bd7066c749d0,a3a9b47b5b7e840fad6e316638515a94e81dbcea2d640fca67544205bbefb22d,Vanessa Silva,3.9,"Decepcionante, esperava muito mais."
018aa9b148335a1a16246a2561ccb0b53b0ab25b147db00a5d7b5b8363ae67be,71c74787a1d3e78cbd623ea65f596df4360b9901055b276477110ab60c206fd1,Luciana Teixeira,3.9,Deixou a desejar em vários aspectos.
bceba66ceba378c6197c6d54c09dbc1e5b6d470e6bbb51c5fbc12d5e24a7b95f,6b6d0891c07a9c6183d4aa37c3fa771bbcf00a8fe9d08d7af17089f5c5349c92,Amanda Costa,0.3,"Terrível, um dos piores que já vi."
2cf00b4fdecc0b556e474ff329c11094df271ea12c30a3c1ae83d7108f299087,8b718e13bcb02c9c2f30c34c561e8afbd2d6740a71e4790b749ce51e21f3bb55,Vinícius Lopes,1.9,"Terrível, um dos piores que já vi."
7b135e7de6b10b2a32a743671caa2542adb6ad2a8af23d0b4354acb48c3ead90,16fbe30e616556bfaae0a04c9bb4c457f1035256f92aa25feda55d31066724c7,Beatriz Costa,6.3,"Aceitável, mas esperava mais."
468f5a8fd835b629a5bb237a50c030406ffea711f3ac89943e6f94e5ed8c25c8,d7db8f4a299b35ab2e521cf4e66ab52a3eb1ab3bf3e6260a22d67821a3844c73,Lucas Ribeiro,1.4,"Que filme ruim, não assistam."
752893b9807806566b3051ca40352ecc87e4b7933e16b0ab31536ef3c741e610,2d129da98a053d7cfb5dae04eb7097cae307195923548bd8251f0edc9eb05772,Mônica Alves,5.4,"Poderia ser melhor, mas não é ruim."
6582836918a21826ba53d930efa7539633159ea17fb57f7c257c5163b5c121ce,760819f337f8e6fcb3c4f8249d6e511891f322fe9e3d74885728b98bf6f532d1,Daniela Carvalho,5.1,"Mediano, tem seus momentos mas nada demais."
1587e00308102381e34e0ff7be1edc4c8663f1d950337b9ff0d7ebd93f94eeaa,3c14c11a12816b1faffde54b8056e0a782bb9a1a3c83edc02fce2393e85351bd,Rafael Castro,5.1,"Aceitável, mas esperava mais."
77d6e4e7a7f39006d86efecb31cabdda78e28592b3a9b688c4c5e551c1f4d3a9,86813a803049c164aa3bdc62d0c4739f7f4797babfee5f2fb883445ed90f9436,Lucas Fernandes,6.7,Assisti até o final mas não me marcou.
66f0f33060184a743ac613d5969616531fd9c17ace6f48afbebb72e83ad1e0c8,a64273563c1eb0fb699e844ecd2c20d175ae95779fad4ef9816add483c3bf651,Leonardo Nascimento,5.3,Assisti até o final mas não me marcou.
a296ee6736460f1da3533b3ed766bd0c4c2dcb03f05ab07e4bfbdfa167495f45,d00034a5a5de6bb7d0b3392377e9e347ae97bdc428677a715f921f4cc347aef2,Vinícius Teixeira,0.7,"Terrível, um dos piores que já vi."
a240c94b97a0ec84406593710296590ca1b4161d0c8cfb5d3a70dd50da4a4337,74f1b5007d00af8825d457303d1c9056e51904a9634e1c644918986836ae3b79,Gabriel Pinto,5.1,"Filme ok, nada de especial."
87ba2480fd106e04e237000a1b0b084f45aeaca6cf3233dfc5d7e9b351587f94,363cdde73422babd70662a5c465f8eb7678277cede224c47f75349ceebf53635,Lucas Dias,7.7,Legal! Uma boa opção para o fim de semana.
46e4fd1bce25b1925c31c1cf876f224b0beccc8510e9cd90755734d60359744a,b4e6782f0952bc755e4649f530f8a25f073bc560a8f2de4388c5bc099ca6e171,Marcelo Nascimento,3.7,"Não gostei, história confusa."
4cd3bc726a65d1c4696f842c37ec8b70ddd25b2fe5c29173a7c958e4e91056cd,e35f43f7d5524b8f3592ed17c46be82c5cf6d54121e88fc4b237a6776632b788,Beatriz Cardoso,2.0,Péssimo em todos os sentidos.
fb7e75940e0fb8406bb792efd555b061b6350332a1c506a09e3c246c175bfbe6,91e04ba74e8202b625c11e29ca556316dad2a6ea46538de94534436abbc0e1f7,Gabriela Monteiro,4.5,"Não gostei, história confusa."
0d9c2e6b6dc468baa5cc5e3388422b3d55abf6abd7afe93d0796f0e56cf3dccd,54ed503db04329e4771f9a1b806a347813ef97072ef62cad5b4f0c18e9fdaa38,Sandra Gomes,4.6,Deixou a desejar em vários aspectos.
561dffecb62ec3c0d3c240c045d87b7139066862e6855cd9f62e7c5abb478f09,27e1338a2265148b033437cfff2b7583943236049f17c8f00f9353afbb97c862,Sandra Santos,5.5,"Aceitável, mas esperava mais."
43db411b958780e9d6b77676d582e417e78ce92c713cc0e7d516d7f81cb37db8,2382e46fafbea22463f76d07e2c0257c32de1e7f405803ae6ca8b3de001c66ec,Bruno Barbosa,9.2,"Adorei cada minuto, uma experiência inesquecível."
c4a08294da0ac323a48617334d5907abc34bae0e7464e64d08376d93521348ae,22a84dda16cc0d73171828a8dcbb75dcffae295fa555c837bb41aef54e6ce315,Natália Teixeira,7.4,Legal! Uma boa opção para o fim de semana.
e5521392bd8eaf8b092b6b37e2ee6752e48d95f0b1f9c371e95386f5973d28d5,d4e8f6b70ffab19e311af6a88c8ba9131b9a706e39876e9a5b9fdd93d7b98731,Amanda Lima,2.2,Não recomendo de jeito nenhum.
8c5ed9282e0d490edc44871da326e932dd1096979dcad3dd0b77e603756ea991,aab36a337c8a4842c250fc4972493334bb76328686ce788743f542c921c80111,Beatriz Nascimento,0.1,"Que filme ruim, não assistam."
ec9625e54afdab293a4c1e9b28974c6183ba20387a781b27fabf1de27ef53a9b,74b6554a814e37d7382b17269df6aa54c50a86b45b0297e4c3d35717d583f7d6,Letícia Carvalho,5.2,"Poderia ser melhor, mas não é ruim."
bfd72bad5ee4136df6fc41cd8ee4bc8862a9458867bf0119b14d6ca692e50eb6,00c0930473f5a815f5ab4ef7344c1ab84e851a5dac0f74ec93affbe3dd4883de,Claudia Nascimento,9.1,Excepcional! História envolvente e atuações impecáveis.
12fce5349038b9b69a981f6792db985d2c62a013f711f4a4aeae6fdd84992dcf,7f7f29b75e16e1c12a29232001aba24c063fcc21e26fb8621fee85b8d0bc26e9,Lucas Correia,8.3,"Ótimo entretenimento, não decepciona."
695400effc1b654f6c3a8d93d0321f810334e7cb41d74c6fcfc6d4d505b95c77,9d913caa45de2291df5bdece67cf8988e92d7a08a17f6885bc4fcd16a7f723cc,Rodrigo Ribeiro,0.6,Péssimo em todos os sentidos.
fb86fcd16eec229faebf2718fc8afae4afd77e417701ebab5e054990093dbc3a,bd9d5012266b5d946e907f1395c21d2abe20781a249d8bf69e277a1022de898a,Aline Martins,7.1,"Gostei bastante, recomendo."
bd532d14d313d4d7230e6313216c27b819c8c1e3a59cc1dc023efeedc3de6cf2,07cfe7cfd6a20e3c6bc6861c8cfb56fa9ff8497381c4d1659dd2f53e5b8d012f,Leonardo Ribeiro,7.3,Muito bom! Vale a pena assistir.
4da47a9d81c9ec2605d88fdc0c1aeff8525690b0df1727bad47ca482d2bb71a1,54897c79c3827839e882cc2f603bf2bf634693a7d63299d0ade703cc1999ca30,Juliana Lima,6.5,"Aceitável, mas esperava mais."
f10faa3039e0ab1d444daf3e3cbfb6368146323769149a9f8f998486d0d4f8b9,9c3abf737ca94702fbf122a7ebff8c275c7edc0c6f7cdb58e9a9c09a4db9c3b5,Marcelo Nascimento,4.4,"Ruim, não vale o tempo investido."
afc6ac0c0c436b6eb1fdf8d619490e30370e4a156daea45064ef3011c66f7d84,cc200f123388b9e1ba3a1b6b85fe0a1d10fa5c8348acfb24575a59347248ff59,Camila Alves,4.4,"Não gostei, história confusa."
f1d6ea6ca4785bd8207108f70cbb7dcee2b4af1416be3cb31c47d8c001e7b38d,59ce1d839e11f4ad1138dd2a7e87f66b8325439bc9376b2713b8c42829b10417,Cristina Martins,0.7,Não recomendo de jeito nenhum.
04b0d6b0203d35bfb0af04fbe7b33605830e40aa05b6e44999a5009d8f90ce0a,aa815dc0732bbc91101561b8f1d5ae402580965545fb4fc22314d93b1405114a,Gabriela Rocha,7.6,Filme interessante com boas atuações.
0264adaaaa78ff280bd6d3b8408e69e8d5b772600d1fdf6a7723d3e6df489f88,04afbba4169b810ea175d7d3a021d3cf3f99859f0e6308807ab3901b5b59a027,Rafael Lima,2.0,"Que filme ruim, não assistam."
8e99d2c26b0bd94200286f58a823fcbedca105ee4c7f150d2037f156cd0fbff0,d0f5c2314f68b9514912b8702376d56969c244030cbc94f904de2f3a9d1225fd,Luciana Oliveira,1.4,"Terrível, um dos piores que já vi."
54492560bcbadf96bbb37ace86d06c9733d0b3b2e0e8408e6c18de5bfa29f93e,f5219f8076ea33eb9a25707f197a91cd642f0b824661c972187926985bdb7214,Renata Silva,3.2,"Decepcionante, esperava muito mais."
39377efbd9a8d4d6901634b7e8553055a4ef66a000553f78da0f8590e9cb7211,0175420ec83467587ddb9042f58632f3f982a989d746b6964b6a1618cdfe3b45,Maria Pinto,2.9,"Que filme ruim, não assistam."
e7a21e27e0185b57911373eb92ea7b9baa31e4a452d1c7a5d6c0179cac682fbc,575b1b5562a0462f31ed9004db141e1d4b338ed2c7e9e3bada008ccedb3eb292,Carlos Ferreira,4.3,"Ruim, não vale o tempo investido."
a73e3a64cb9c299691b9d65ee8d34f6868da74839d36f895f65f8c73ffc061f1,14ff7a45a431729e3c512e42a577da7856de227dcc6b7ea10be23a1cef0a9f84,Fernanda Almeida,0.5,"Que filme ruim, não assistam."
3366f366c59d75249e8bf18b69efc8e2371e78b9442a23caa42a67c4f0577a21,f0d371d301bf435839fbfb9c661bef907d4053d7176f622fa89c29b1eecdc0a6,Juliana Ribeiro,3.7,"Fraco, não recomendo."
de68a18bc80d6c685e1ba934ea97854cb16f1923774bc933d2347c394ee50bdb,1f5afe645a82c2ea64e19e8c480f856c87559439457f07e6beace8be9a30753a,Tatiana Rodrigues,0.3,"Que filme ruim, não assistam."
82935b332559534a7e4c9713c4b6add5690bb4bf536a63ea64dea698d01b2830,8389df83a549325d78518b46567608ed61e6f6a928ac1a5cd62b075af6a494f1,Marcelo Monteiro,4.2,Deixou a desejar em vários aspectos.
0feb6c775dac4e1eef165cdf5046c512779bb8f5e6deccb91e9196bd6ad208f8,7281b33df73374d4a22bd7e6a73963172b334a9ac529d9386f32903516f3a3ab,Thiago Costa,2.8,Péssimo em todos os sentidos.
b46d244869c335b37257d08710b98d935f20eda151b519e78e3b6a7614e4807d,5142c2b724f16f4a5ab205163c5f4a68d804c06c7c22fbd2dfd547a9fbd5b1b3,Rafael Rodrigues,9.0,Excepcional! História envolvente e atuações impecáveis.
69ed8ed066edbf62974586b52171629dbc710847a4ea315174b0c9a7d9aa0590,0087670eb190c2f1befa69dd34f6ca23f4d6a5198046954ef88bec36135d6a48,Roberto Cavalcanti,6.1,Assisti até o final mas não me marcou.
26b7f00f5677135d843a8e05ecb8f4bf5c3d7b38e126544d14a9db3c287e9bae,d61c61fd67f32bcf3473c2fdf5dd637e060136f425a9d238503db2b26439ec2e,Carlos Cavalcanti,8.7,"Obra-prima do cinema, simplesmente espetacular."
9241dd0447202a76046b38b9dd793641e04ccf46736c8e2a4ccd6389517a1d9a,4ace9c03aa30992f9b5105bbdc9a7b9cce5fe1b320160cbdca0be17939eb2265,João Ribeiro,3.1,"Decepcionante, esperava muito mais."
0d69dc2f6bafbed42b18e648844bd67776e593c60c26fa4eef937365a9007bfd,b4cc122c51f2521cd414ad0dd5453aabca64afbeeb0cdbae1e54af680d48434c,Sandra Lima,1.2,Horrível! Perda de tempo.
383b066b497c56700435a0a2728a9970f213f6b29597ef676afe42270bb205a4,fd0fb7279968eb00af70ce7748ffb6421dda4dcfa035ad78af9f7f887dd842c0,Felipe Oliveira,1.8,Horrível! Perda de tempo.
8bc8ff2eb5ec37baad1176760749797092fc603e8825afe2bcffc69120c58452,dc4a35207e92a6719ff17923b28cfd543e9323b9d53f74756107456b363f4511,Daniela Almeida,4.9,"Decepcionante, esperava muito mais."
c911f2c039d407acb63c095094f86c09770bf54b06ea91f3bd26e4553471713b,d322deb0a4fded3629b14e955c98a4422991e3aedc0b02c85c0398b9d5fb3d31,Lucas Gomes,8.7,Filme incrível! Recomendo muito!
566cbb76cac2200eb149d0cc1b2ca6f07813b651b9d40f7d231d832e11d3d0da,b280c54eab232974a7c8fe308208fd4f4bc6ff011801498930272a2a55650c42,Ricardo Teixeira,4.7,"Fraco, não recomendo."
b65b1484e269d91d8f012b7da100b98e6a33f5ad4d704fc8b5e39522ba84fdd2,8b2e8582eb57dd66dceec4bb22d90b845aae0391e72316e06174d8d083f41033,Eduardo Lopes,6.1,Assisti até o final mas não me marcou.
81334e05f721361f3c300b437f4cb8ff8614174b99aed1a3b5ad044ed24561eb,b29c91fb07d8ed74e74a9c7fc1db4f07458d10b7e8026641d6e93e5db9a2c79d,Marcelo Castro,3.4,"Fraco, não recomendo."
8dd706401289fa540be7fc2ec6db4efc68938b03de94e2a0c04b51b2605d8147,879a66a117f5e675baade0e23216d98297d7b6f3cd24bd568d69cb1b62c93fb7,Daniela Oliveira,1.7,Horrível! Perda de tempo.
349ae67e9550f008d61ad692cb8cfd0cf8720bf21c9d0fa8315cecd7d751b669,0525dcd2b5c5608c712300ae9b5ae19f2ba878acb0a4c8f48d9a08c994b75ec7,André Freitas,4.8,Deixou a desejar em vários aspectos.
e95e3054c5993b554d6e5b288a2f422972cb196b99752853ed5dfce0dfecd2fb,567615e443b977e7ebc37a21e8c3e8f8f0d1f28a86401e5fd3a5c44c02d58152,Larissa Gomes,6.6,"Poderia ser melhor, mas não é ruim."
8511378aef0f9f963d1b1e9fa0e9cfbff4fe1a46288100923e530755f3ede2a7,6931475714672c9c01efbf545d137566c99e451d8521f3aded4ef6f5faa3f1bd,Maria Gomes,8.6,Excepcional! História envolvente e atuações impecáveis.
8435adfa0c141ed71cc6f02eb3e6ae61c6f48b7434966f3b2df0c7cea43ee461,f0ea553967cca22f0af128937276ed6de542c4e650cd5999ee939c3a574fb5c3,Patrícia Souza,8.4,Muito bom! Vale a pena assistir.
4e67e6e3c59405f85a6dd445868c7a48262ed73f41a9aae7bc6c670bc8b80143,76afcb8006292aefb02abd6cacd1babba6ca8a040afb5f9aaef5ab4bb58e1e4f,Carolina Santos,9.1,"Obra-prima do cinema, simplesmente espetacular."
ac49c5c6960025542b563fabcc1c07af97439aaba58ba33852979b018f04fedb,c7137075b1487a8230e14a281ed90e4b31d62fdad8586aa46d571f8926fd7af7,Claudia Gomes,5.4,"Poderia ser melhor, mas não é ruim."
a58ee24072b8e96baeb868265d0f92e2f17144b2961a3ef24df04d075d27a595,3f345663460f3b8f94594ad855df75caad36faa8cb071981e3980779e2027731,Sandra Reis,6.8,Assisti até o final mas não me marcou.
e66e16946a3989025a2c962c286fa5bd92da7d833bcd8931e65a6bbddbe26de8,8416bddd65c915a4a25281060e6567bcc3fd897fd4797bd30d76863154e3a197,Marcio Almeida,1.8,Péssimo em todos os sentidos.
570c46f40fa3897cabd9a0d84372f9eb6d52857a97af24a6d4b8b131ea63a985,c2e5a3ee160f15504d93628c9ad56e51188d340780dd105a1f20275828af5f27,Priscila Teixeira,8.6,Filme incrível! Recomendo muito!
60505d86874cc90289d41ef559ac2fff2ff2660c169faae350306a486b6d3797,21084143ae6574a0f14c7ff08363d109a6f5c75bf18a5a6bd9b741d6ac9f2634,Diego Silva,5.1,"Poderia ser melhor, mas não é ruim."
